No,City,Location,Sample category,Sample code,Collection year,Aphid taxa,Wasp taxa,Plant species,Hamiltonella strain,Sequencing method,Sequencing date,Data source
536,London,"Mile End Park, North",Mummy,Gallium_2_26,29/05/2022,Macrosiphum euphorbiae,Aphidius sp. 27,Gallium aparine,NA,Illumina,2022,This study
537,London,"Mile End Park, North",Mummy,Gallium_2_27,29/05/2022,Macrosiphum euphorbiae,Aphidius sp. 27,Gallium aparine,NA,Illumina,2022,This study
538,London,"Mile End Park, North",Mummy,Gallium_2_28,29/05/2022,Macrosiphum euphorbiae,Aphidius sp. 27,Gallium aparine,NA,Illumina,2022,This study
539,London,"Mile End Park, North",Mummy,Gallium_2_29,29/05/2022,Aphis fabae,Aphidius sp. 27,Gallium aparine,NA,Illumina,2022,This study
540,London,"Mile End Park, North",Mummy,Gallium_2_3,06/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2022,This study
541,London,"Mile End Park, South",Mummy,Gallium_2_30,01/06/2022,Aphis fabae,Binodoxys sp. 1,Gallium aparine,93,Illumina,2022,This study
542,London,"Mile End Park, North",Mummy,Gallium_2_4,06/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,231,Illumina,2022,This study
543,London,"Mile End Park, North",Mummy,Gallium_2_5,06/05/2022,Macrosiphum euphorbiae,Aphidius sp. 27,Gallium aparine,231,Illumina,2022,This study
544,London,"Mile End Park, North",Mummy,Gallium_2_6,06/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2022,This study
545,London,"Mile End Park, North",Mummy,Gallium_2_7,06/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2022,This study
546,London,"Mile End Park, North",Mummy,Gallium_2_8,06/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Gallium aparine,NA,Illumina,2022,This study
547,London,"Mile End Park, North",Mummy,Geum_4_11,19/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,231,Illumina,2022,This study
548,London,"Mile End Park, North",Mummy,Geum_4_12,19/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Geum urbanum,NA,Illumina,2022,This study
549,London,"Mile End Park, North",Mummy,Geum_4_13,25/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
550,London,Wanpstead Park,Mummy,Geum_4_14,19/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Geum urbanum,NA,Illumina,2022,This study
551,London,Wanpstead Park,Mummy,Geum_4_15,25/05/2022,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,N_4_15,Illumina,2022,This study
552,London,Wanpstead Park,Mummy,Geum_4_18,25/05/2022,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
553,London,Wanpstead Park,Mummy,Geum_4_19,25/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Geum urbanum,231,Illumina,2022,This study
554,London,Wanpstead Park,Mummy,Geum_4_20,25/05/2022,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,231,Illumina,2022,This study
555,London,Wanpstead Park,Mummy,Geum_4_21,25/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,231,Illumina,2022,This study
556,London,Wanpstead Park,Mummy,Geum_4_22,25/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
557,London,"Mile End Park, North",Mummy,Geum_4_23,26/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Geum urbanum,231,Illumina,2022,This study
558,London,Parkland Walk,Mummy,Geum_4_24,26/05/2022,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,231,Illumina,2022,This study
559,London,Wanpstead Park,Mummy,Geum_4_25,29/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
560,London,Wanpstead Park,Mummy,Geum_4_28,29/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Geum urbanum,231,Illumina,2022,This study
561,London,Wanpstead Park,Mummy,Geum_4_29,29/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,231,Illumina,2022,This study
562,London,Wanpstead Park,Mummy,Geum_4_32,29/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
563,London,Wanpstead Park,Mummy,Geum_4_33,29/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade2,Geum urbanum,NA,Illumina,2022,This study
564,London,Wanpstead Park,Mummy,Geum_4_34,29/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
565,London,Wanpstead Park,Mummy,Geum_4_35,01/06/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
566,London,Hampstead Heath ,Mummy,Geum_4_39,13/06/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
567,London,Hampstead Heath ,Mummy,Geum_4_41,15/06/2022,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,231,Illumina,2022,This study
568,London,Hampstead Heath ,Mummy,Geum_4_43,17/06/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
569,London,Parkland Walk,Mummy,Geum_4_7,19/05/2022,Macrosiphum gei,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
570,London,Parkland Walk,Mummy,Geum_4_8,19/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
571,London,Parkland Walk,Mummy,Geum_4_9,19/05/2022,Macrosiphum euphorbiae,Aphidius rhopalosiphi clade1,Geum urbanum,NA,Illumina,2022,This study
572,London,Queen Elizabeth Olympic Park,Mummy,Grass_2_32,25/05/2022,Metopolophium dirhodum,Aphidius rhopalosiphi clade1,Poa sp.,NA,Illumina,2022,This study
573,London,Wennington Park,Mummy,Grass_2_40,25/05/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
574,London,Wennington Park,Mummy,Grass_2_41,25/05/2022,Utamphorophora humboldti,Aphidius rhopalosiphi clade1,Poa sp.,231,Illumina,2022,This study
575,London,Wennington Park,Mummy,Grass_2_42,26/05/2022,Metopolophium dirhodum,Aphidius rhopalosiphi clade1,Poa sp.,NA,Illumina,2022,This study
576,London,Wanpstead Park,Mummy,Grass_2_43,29/05/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
577,London,Hampstead Heath ,Mummy,Grass_2_44,09/06/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
578,London,Hampstead Heath ,Mummy,Grass_2_45,09/06/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
579,London,Hampstead Heath ,Mummy,Grass_2_46,13/06/2022,Metopolophium dirhodum,Ephedrus plagiator,Poa sp.,NA,Illumina,2022,This study
580,London,Hampstead Heath ,Mummy,Grass_2_47,13/06/2022,Metopolophium dirhodum,Ephedrus plagiator,Poa sp.,NA,Illumina,2022,This study
581,London,Hampstead Heath ,Mummy,Grass_2_48,13/06/2022,Sitobion fragariae,Ephedrus plagiator,Poa sp.,NA,Illumina,2022,This study
582,London,Hampstead Heath ,Mummy,Grass_2_49,13/06/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
583,London,Hampstead Heath ,Mummy,Grass_2_50,13/06/2022,Sitobion fragariae,Aphidius rhopalosiphi clade1,Poa sp.,NA,Illumina,2022,This study
584,London,Hampstead Heath ,Mummy,Grass_2_51,15/06/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
585,London,Hampstead Heath ,Mummy,Grass_2_52,15/06/2022,Utamphorophora humboldti,Monoctonus caricis,Poa sp.,231,Illumina,2022,This study
586,London,Pearson's park ,Mummy,Grass_2_53,17/06/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
587,London,Kings stairs park,Mummy,Grass_2_54,17/06/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
588,London,Hampstead Heath ,Mummy,Grass_2_55,20/06/2022,Metopolophium dirhodum,Ephedrus plagiator,Poa sp.,NA,Illumina,2022,This study
589,London,Hampstead Heath ,Mummy,Grass_2_56,20/06/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
590,London,Hampstead Heath ,Mummy,Grass_2_59,20/06/2022,Metopolophium dirhodum,Aphidius rhopalosiphi clade1,Poa sp.,NA,Illumina,2022,This study
591,London,Southwark Park,Mummy,Grass_2_60,20/06/2022,Sitobion fragariae,Aphidius sp. 23,Poa sp.,NA,Illumina,2022,This study
592,London,Parkland Walk,Mummy,Gallium _2_62,26/05/2022,Aphis fabae,Binodoxys angelicae,Gallium aparine,NA,Illumina,2022,This study
593,London,Hampstead Heath ,Mummy,Hogweed _2_63,09/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
594,London,Hampstead Heath ,Mummy,Hogweed _2_64,13/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
595,London,Hampstead Heath ,Mummy,Hogweed _2_65,13/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,N_2_65,Illumina,2022,This study
596,London,Hampstead Heath ,Mummy,Hogweed _2_67,13/06/2022,Cavariella pastinacae,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
597,London,Parkland Walk,Mummy,Hogweed _2_68,22/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
598,London,Parkland Walk,Mummy,Hogweed _2_70,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
599,London,Parkland Walk,Mummy,Hogweed _2_71,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
600,London,Parkland Walk,Mummy,Hogweed _2_72,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
601,London,Parkland Walk,Mummy,Hogweed _2_73,22/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,231,Illumina,2022,This study
602,London,Parkland Walk,Mummy,Hogweed _2_74,22/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,231,Illumina,2022,This study
603,London,Parkland Walk,Mummy,Hogweed _2_75,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
604,London,Parkland Walk,Mummy,Hogweed _2_76,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
605,London,Parkland Walk,Mummy,Hogweed _2_77,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
606,London,Parkland Walk,Mummy,Hogweed _2_78,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
607,London,Parkland Walk,Mummy,Hogweed _2_79,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
608,London,Parkland Walk,Mummy,Hogweed _2_80,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
609,London,Parkland Walk,Mummy,Hogweed _2_82,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,231,Illumina,2022,This study
610,London,Parkland Walk,Mummy,Hogweed _2_83,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,N_2_83,Illumina,2022,This study
611,London,Parkland Walk,Mummy,Hogweed _2_84,24/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
612,London,Parkland Walk,Mummy,Hogweed _2_85,27/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
613,London,Parkland Walk,Mummy,Hogweed _2_86,27/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
614,London,Parkland Walk,Mummy,Hogweed _2_87,27/06/2022,Cavariella pastinacae,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
615,London,Parkland Walk,Mummy,Hogweed _2_88,30/06/2022,Cavariella theobaldi,Praon volucre clade2,Heracleum sp.,N_2_83,Illumina,2022,This study
616,London,Parkland Walk,Mummy,Hogweed _2_89,30/06/2022,Cavariella pastinacae,Binodoxys sp. 1,Heracleum sp.,231,Illumina,2022,This study
617,London,Parkland Walk,Mummy,Hogweed _2_90,30/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
618,London,Parkland Walk,Mummy,Hogweed _2_91,30/06/2022,Cavariella theobaldi,Binodoxys sp. 1,Heracleum sp.,231,Illumina,2022,This study
619,London,Parkland Walk,Mummy,Hogweed _2_92,30/06/2022,Cavariella pastinacae,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
620,London,Parkland Walk,Mummy,Hogweed _2_93,30/06/2022,Cavariella theobaldi,Praon volucre clade2,Heracleum sp.,NA,Illumina,2022,This study
621,London,Parkland Walk,Mummy,Hogweed _2_95,30/06/2022,Cavariella pastinacae,Binodoxys sp. 1,Heracleum sp.,NA,Illumina,2022,This study
622,London,"Mile End Park, North",Mummy,Medicago_Medi_6,16/05/2022,Acyrthosiphon pisum,Aphidius ervi,Medicago sativa,NA,Illumina,2022,This study
623,London,Parkland Walk,Mummy,Mugwort_1_15,24/06/2022,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,2687,Illumina,2022,This study
624,London,Parkland Walk,Mummy,Mugwort_1_16,24/06/2022,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,2687,Illumina,2022,This study
625,London,Parkland Walk,Mummy,Mugwort_1_17,24/06/2022,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,2687,Illumina,2022,This study
626,London,Parkland Walk,Mummy,Mugwort_1_19,27/06/2022,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,2687,Illumina,2022,This study
627,London,Parkland Walk,Mummy,Mugwort_1_20,27/06/2022,Macrosiphoniella artemisiae,Aphidius absinthii,Artemisia vulgaris,2687,Illumina,2022,This study
628,London,Mile End Road,Mummy,Norway iso 1_Plate1_88,04/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
629,London,Victoria Park,Mummy,Norway Maple (Iso 1)_Plate1_87,04/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
630,London,"Mile End Park, North",Mummy,Norway Maple_Plate1_10,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
631,London,"Mile End Park, North",Mummy,Norway Maple_Plate1_12,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade2,Acer platanoides,NA,Illumina,2022,This study
632,London,"Mile End Park, North",Mummy,Norway Maple_Plate1_14,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
633,London,"Mile End Park, North",Mummy,Norway Maple_Plate1_15,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
634,London,"Mile End Park, North",Mummy,Norway Maple_Plate1_16,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
635,London,"Mile End Park, North",Mummy,Norway Maple_Plate1_17,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
636,London,Mile End Road,Mummy,Norway Maple_Plate1_19,01/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
637,London,"Mile End Park, South",Mummy,Norway Maple_Plate1_2,25/05/2022,Periphyllus testudinaceus,Euaphidius setiger clade1,Acer platanoides,3448,Illumina,2022,This study
638,London,Mile End Road,Mummy,Norway Maple_Plate1_20,01/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,2578,Illumina,2022,This study
639,London,Victoria Park,Mummy,Norway Maple_Plate1_21,01/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
640,London,Victoria Park,Mummy,Norway Maple_Plate1_22,01/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
641,London,Victoria Park,Mummy,Norway Maple_Plate1_23,01/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
642,London,"Mile End Park, North",Mummy,Norway Maple_Plate1_24,01/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
643,London,"Mile End Park, North",Mummy,Norway Maple_Plate1_25,01/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
644,London,Victoria Park,Mummy,Norway Maple_Plate1_26,06/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
645,London,Victoria Park,Mummy,Norway Maple_Plate1_27,08/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,2578,Illumina,2022,This study
646,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_28,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
647,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_30,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
648,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_31,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
649,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_34,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
650,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_35,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
651,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_37,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
652,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_38,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,2578,Illumina,2022,This study
653,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_39,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
654,London,Victoria Park,Mummy,Norway Maple_Plate1_4,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade2,Acer platanoides,N_1_88,Illumina,2022,This study
655,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_41,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
656,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_42,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
657,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_43,09/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
658,London,Victoria Park,Mummy,Norway Maple_Plate1_44,13/06/2022,Periphyllus lyropictus,Euaphidius setiger clade2,Acer platanoides,N_1_88,Illumina,2022,This study
659,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_45,13/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
660,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_46,13/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
661,London,Russia Duck Woodland,Mummy,Norway Maple_Plate1_47,14/06/2022,Drepanosiphum platanoidis,Aphelinus sp. 8,Acer platanoides,NA,Illumina,2022,This study
662,London,Victoria Park,Mummy,Norway Maple_Plate1_5,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
663,London,Victoria Park,Mummy,Norway Maple_Plate1_53,15/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,93,Illumina,2022,This study
664,London,Victoria Park,Mummy,Norway Maple_Plate1_54,15/06/2022,Periphyllus lyropictus,Euaphidius setiger clade2,Acer platanoides,N_P1_54,Illumina,2022,This study
665,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_56,15/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,2578,Illumina,2022,This study
666,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_57,15/06/2022,Drepanosiphum platanoidis,Trioxys sp. 56,Acer platanoides,NA,Illumina,2022,This study
667,London,Victoria Park,Mummy,Norway Maple_Plate1_59,20/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,2578,Illumina,2022,This study
668,London,Victoria Park,Mummy,Norway Maple_Plate1_6,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
669,London,Russia Duck Woodland,Mummy,Norway Maple_Plate1_60,20/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
670,London,Russia Duck Woodland,Mummy,Norway Maple_Plate1_61,20/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
671,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_62,20/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
672,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_63,20/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,NA,Illumina,2022,This study
673,London,Hampstead Heath ,Mummy,Norway Maple_Plate1_64,22/06/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
674,London,Victoria Park,Mummy,Norway Maple_Plate1_7,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,N_1_88,Illumina,2022,This study
675,London,Victoria Park,Mummy,Norway Maple_Plate1_8,26/05/2022,Drepanosiphum platanoidis,Aphelinus sp. 8,Acer platanoides,NA,Illumina,2022,This study
676,London,Parkland Walk,Mummy,Norway Maple_Plate1_83,19/05/2022,Drepanosiphum platanoidis,Aphelinus sp. 8,Acer platanoides,NA,Illumina,2022,This study
677,London,Parkland Walk,Mummy,Norway Maple_Plate1_84,19/05/2022,Drepanosiphum platanoidis,Aphelinus sp. 8,Acer platanoides,NA,Illumina,2022,This study
678,London,Parkland Walk,Mummy,Norway Maple_Plate1_86,19/05/2022,Drepanosiphum platanoidis,Aphelinus sp. 8,Acer platanoides,NA,Illumina,2022,This study
679,London,"Mile End Park, North",Mummy,Norway Maple_Plate1_9,26/05/2022,Periphyllus lyropictus,Euaphidius setiger clade1,Acer platanoides,2578,Illumina,2022,This study
680,London,Redbridge lane ,Mummy,Poppy_4_3,25/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Papaver rhoeas,NA,Illumina,2022,This study
681,London,Redbridge lane ,Mummy,Poppy_4_4,25/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Papaver rhoeas,NA,Illumina,2022,This study
682,London,Wanstead station,Mummy,Poppy_4_5,29/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Papaver rhoeas,NA,Illumina,2022,This study
683,London,Wanstead station,Mummy,Poppy_4_6,29/05/2022,Macrosiphum euphorbiae,Aphidius ervi,Papaver rhoeas,231,Illumina,2022,This study
684,London,"Mile End Park, South",Mummy,Rose_4_45,23/05/2022,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2022,This study
685,London,"Mile End Park, South",Mummy,Rose_4_46,23/05/2022,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2022,This study
686,London,"Mile End Park, South",Mummy,Rose_4_47,23/05/2022,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2022,This study
687,London,Victoria Park,Mummy,Rose_4_48,25/05/2022,Wahlgreniella nervata,Aphidius sp. 21,Rosa sp.,NA,Illumina,2022,This study
688,London,Victoria Park,Mummy,Rose_4_49,25/05/2022,Wahlgreniella nervata,Aphidius sp. 21,Rosa sp.,NA,Illumina,2022,This study
689,London,Victoria Park,Mummy,Rose_4_50,29/05/2022,Wahlgreniella nervata,Aphidius sp. 21,Rosa sp.,NA,Illumina,2022,This study
690,London,Victoria Park,Mummy,Rose_4_52,16/05/2022,Macrosiphum rosae,Aphidius rhopalosiphi clade3,Rosa sp.,231,Illumina,2022,This study
691,London,Victoria Park,Mummy,Rose_4_53,16/05/2022,Macrosiphum rosae,Aphidius rosae,Rosa sp.,231,Illumina,2022,This study
692,London,Victoria Park,Mummy,Rose_4_54,16/05/2022,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2022,This study
693,London,"Queen Mary Campus, Mile end",Mummy,Rose_4_56,16/05/2022,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2022,This study
694,London,Victoria Park,Mummy,Rose_4_60,16/05/2022,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2022,This study
695,London,Victoria Park,Mummy,Rose_4_65,23/05/2022,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2022,This study
696,London,Victoria Park,Mummy,Rose_4_58,16/05/2022,Macrosiphum rosae,Aphidius rosae,Rosa sp.,NA,Illumina,2022,This study
697,London,Victoria Park,Mummy,Rose_4_57,29/05/2022,Wahlgreniella nervata,Aphidius sp. 21,Rosa sp.,NA,Illumina,2022,This study
698,London,Victoria Park,Mummy,Rose_4_59,29/05/2022,Wahlgreniella nervata,Aphidius sp. 21,Rosa sp.,1473,Illumina,2022,This study
699,London,Victoria Park,Mummy,Rose_4_61,16/05/2022,Macrosiphum rosae,Ephedrus plagiator,Rosa sp.,NA,Illumina,2022,This study
700,London,Victoria Park,Mummy,Rose_4_63,29/05/2022,Wahlgreniella nervata,Aphidius sp. 21,Rosa sp.,NA,Illumina,2022,This study
701,London,Victoria Park,Mummy,Rose_4_64,01/06/2022,Wahlgreniella nervata,Aphidius sp. 21,Rosa sp.,1473,Illumina,2022,This study
702,London,"Queen Mary Campus, Mile end",Mummy,Rubus _5_10,19/05/2022,Aphis fabae,Lysiphlebus testaceipes,Rubus fructicocus,NA,Illumina,2022,This study
703,London,"Queen Mary Campus, Mile end",Mummy,Rubus _5_11,19/05/2022,Aphis fabae,Lysiphlebus testaceipes,Rubus fructicocus,NA,Illumina,2022,This study
704,London,"Queen Mary Campus, Mile end",Mummy,Rubus _5_12,19/05/2022,Aphis fabae,Lysiphlebus testaceipes,Rubus fructicocus,NA,Illumina,2022,This study
